"http://www.ebay.ph/itm/Apple-Macbook-12-256gb-2017-Silver-MNYH2-Laptop-Brand-New-Jeptall/302463220464?hash=item466c367af0:g:b10AAOSwvtFZxWW2
","Apple Macbook 12"" 256gb 2017 Silver MNYH2 Laptop Brand New Jeptall",69000.00,images/35ddb7f6ab9fee.jpg
"https://www.ebay.ph/itm/Acer-Predator-Helios-G3-QUAD-i5-7th-Gen-4GB-1TB-nVIDIA-GTX-1060-FHD-IPS-15-6in/122769148355?hash=item1c959c89c3:g:l1wAAOSwC-tZ7U20
",Acer Predator Helios G3 QUAD i5 7th Gen 4GB 1TB nVIDIA GTX 1060 FHD IPS 15.6in ,61000.00,images/35ddb7f7a34c20.jpg
"http://www.ebay.ph/itm/Apple-Macbook-Pro-13-Touch-Bar-512gb-2017-Space-Gray-MPXW2-jeptall/352117642838?hash=item51fbd8d656:g:gTcAAOSwnTxZbqrQ
","Apple Macbook Pro 13"" Touch Bar 512gb 2017 Space Gray MPXW2 jeptall",110000.00,images/35ddb7f85ed63a.jpg
"https://www.ebay.ph/itm/Acer-Aspire-3-A9-6GB-1-000-HDD-AMD-R5-15-6in/122852989520?hash=item1c9a9bda50:g:d8wAAOSwHNxaLQB3
","Acer Aspire 3 A9 6GB 1,000 HDD AMD R5 15.6in",21000.00,images/35ddb7f9133758.jpg
"https://www.ebay.ph/itm/Asus-X556U-i7-7th-Gen-4GB-1TB-nVIDIA-940mx-15-6in/122769289122?hash=item1c959eafa2:g:yFAAAOSwVNxZ7XHp
",Asus X556U i7 7th Gen 4GB 1TB nVIDIA 940mx 15.6in,36000.00,images/35ddb7f9db0f84.jpg
"https://www.ebay.ph/itm/Acer-Aspire-E15-i5-7th-Gen-6GB-1-000HDD-15-6in/122769199908?hash=item1c959d5324:g:JnkAAOSwAC1Z7VwR
","Acer Aspire E15 i5 7th Gen 6GB 1,000HDD 15.6in",28000.00,images/35ddb7fad3ff5e.jpg
"https://www.ebay.ph/itm/Dell-15-7559-i7-6th-Gen-QUAD-16GB-256SSD-1TB-nVIDIA-GTX-960m-Full-HD/122832982413?hash=item1c996a918d:g:tycAAOSwEOpaHSjc
",Dell 15 7559 i7 6th Gen QUAD 16GB 256SSD+1TB nVIDIA GTX 960m Full HD,48000.00,images/35ddb7fbadc4e0.jpg
"https://www.ebay.ph/itm/Lenovo-Ideapad-320-Pentium-Quad-Core-4GB-500HDD-14in/122845363303?hash=item1c9a277c67:g:vEMAAOSwmphaJjSg
",Lenovo Ideapad 320 Pentium Quad Core 4GB 500HDD 14in,15000.00,images/35ddb7fc6b8fea.jpg
"https://www.ebay.ph/itm/BNIB-Macbook-12-Silver/292404418897?hash=item4414a95951:g:fwYAAOSwQcJaQxxM
","BNIB Macbook 12"" Silver",63000.00,images/35ddb7fd56baf0.jpg
"https://www.ebay.ph/itm/Acer-Predator-Helios-G3-QUAD-i7-7th-Gen-8GB-1TB-nVIDIA-GTX-1060-FHD-IPS-15-6in/122769150975?hash=item1c959c93ff:g:i3UAAOSw-jFZ7U6W
",Acer Predator Helios G3 QUAD i7 7th Gen 8GB 1TB nVIDIA GTX 1060 FHD IPS 15.6in,71500.00,images/35ddb7fe565434.jpg
"https://www.ebay.ph/itm/MSI-GL62-Steel-Series-QUAD-i7-7th-Gen-8GB-128SSD-1TB-nVIDIA-GTX-1050-FHD-BK-15-6/122752763876?hash=item1c94a287e4:g:HskAAOSwmnFZ4GOi
",MSI GL62 Steel Series QUAD i7 7th Gen 8GB 128SSD+1TB nVIDIA GTX 1050 FHD BK 15.6,64000.00,images/35ddb7ff291e7a.jpg
"https://www.ebay.ph/itm/Neg-Sony-Vaio-Laptop-Smooth-Slight-Used-Notebook-Netbook/112755673844?hash=item1a40c30af4:g:bi0AAOSwZ3BaW~fs
",Neg Sony Vaio Laptop Smooth Slight Used Notebook Netbook,14000.00,images/35ddb7fff809be.jpg
"https://www.ebay.ph/itm/Asus-Vivobook-X442U-i3-7th-Gen-4GB-1-000HDD-930mx-14in/122868687878?hash=item1c9b8b6406:g:GWUAAOSw0W5aOHiY
","Asus Vivobook X442U i3 7th Gen 4GB 1,000HDD 930mx 14in",24500.00,images/35ddb800eb1504.jpg
"https://www.ebay.ph/itm/Asus-VivoBook-X441U-i3-6th-Gen-4GB-1TB-nVIDIA-920mx-14in/122906642624?hash=item1c9dce88c0:g:iqYAAOSwY3daVdLj
",Asus VivoBook X441U i3 6th Gen 4GB 1TB nVIDIA 920mx 14in,23000.00,images/35ddb801d64f6e.jpg
"https://www.ebay.ph/itm/Elegant-Looking-Thin-and-Great-Quality-Laptop-Chuwi-15-6-Inches-lapbook/263399248813?hash=item3d53d193ad:g:7scAAOSwovNaO~im
","Elegant Looking, Thin and Great Quality Laptop- Chuwi 15.6 Inches lapbook",11500.00,images/35ddb802f79b3a.jpg
"https://www.ebay.ph/itm/Acer-Travelmate-P259-i7-7th-Gen-8GB-1TB-nVIDIA-940mx-15-6in/122838160245?hash=item1c99b99375:g:RaIAAOSwSrNaISBy
",Acer Travelmate P259 i7 7th Gen 8GB 1TB nVIDIA 940mx 15.6in,36000.00,images/35ddb80428bf96.jpg
"https://www.ebay.ph/itm/Lenovo-Ideapad-100-i3-5th-Gen-4GB-128SSD-nVIDIA-920m-14in/122897432913?hash=item1c9d420151:g:cUwAAOSw1zhaT0vN
",Lenovo Ideapad 100 i3 5th Gen 4GB 128SSD nVIDIA 920m 14in,19500.00,images/35ddb80596f588.jpg
"https://www.ebay.ph/itm/Win-10-In-tel-HD-Graphics-High-capacity-battery-8000MAh-4GB-RAM-64GB-EMMC-Note/192403924264?hash=item2ccc2ae528:g:2V0AAOSwEOpaOj9M
","Win 10,In-tel HD Graphics,High capacity battery,8000MA",18000.00,images/35ddb806924aaa.jpg
"https://www.ebay.ph/itm/Lenovo-Ideapad-320-i7-7th-Gen-8GB-2TB-nVIDIA-940mx-FHD-15-6in/122908756597?hash=item1c9deeca75:g:lrMAAOSwXsFaVyPQ
",Lenovo Ideapad 320 i7 7th Gen 8GB 2TB nVIDIA 940mx FHD 15.6in,38000.00,images/35ddb80847e1fe.jpg
"https://www.ebay.ph/itm/HP-15-6-inch-Notebook-1-Tb-HDD-6-Gb-RAM-5-Gb-Graphics/183011973067?hash=item2a9c5d17cb:g:vJkAAOSwXaRaI-0k
",HP 15.6 inch Notebook 1 Tb HDD 6 Gb RAM 5 Gb Graphics,21000.00,images/35ddb809d037d6.jpg
"https://www.ebay.ph/itm/MacBook-13-inch-Mid-2010-A1342-White-Unibody-Working-No-Issues/112697430639?hash=item1a3d4a526f:g:TM4AAOSwyXNaN7wg
",MacBook (13-inch Mid 2010) A1342 White Unibody. Working. No Issues,14999.00,images/35ddb80ae7069e.jpg
"https://www.ebay.ph/itm/Sony-Vaio-Pro-i7-4th-Gen-Touchscreen-Ultrabook-Laptop/183022263074?hash=item2a9cfa1b22:g:L2oAAOSwMkJaXt1S
",Sony Vaio Pro i7 4th Gen Touchscreen Ultrabook Laptop,25000.00,images/35ddb80c0cd25e.jpg
"https://www.ebay.ph/itm/Orig-Apple-Macbook-Pro-15-Retina-Speaker/112755730284?hash=item1a40c3e76c:g:YeMAAOSwuLZYz1TR
",Orig Apple Macbook Pro 15 Retina Speaker,1500.00,images/35ddb80db3e7c4.jpg
"https://www.ebay.ph/itm/TBOOK-X8-15-6-inch-Gaming-Laptop-Notebook-Business-PC-1920-1080-4GB-64GB-10000/263441542421?hash=item3d5656ed15:g:Yr4AAOSwBOlaXqIV
","TBOOK X8 15.6"" inch Gaming Laptop Notebook Business PC  1920*1080 4GB 64GB 10000",13000.00,images/35ddb80ea5bb7c.jpg
"https://www.ebay.ph/itm/APPLE-Macbook-Pro-MLL42-Laptop-Notebook-Space-Gray-kimstore/161999730910?hash=item25b7efb8de:g:IOcAAOSwWxNYt7er
",APPLE Macbook Pro (MLL42) Laptop Notebook Space Gray - kimstore,78000.00,images/35ddb80f9b167a.jpg
"https://www.ebay.ph/itm/MSI-GE72MVR-Apache-Pro-QUAD-i7-7th-Gen-16GB-256SSD-1TB-nVIDIA-GTX-1070-FHD-17-3i/122752685493?hash=item1c94a155b5:g:~r0AAOSw9AtZ4EV6
",MSI GE72MVR Apache Pro QUAD i7 7th Gen 16GB 256SSD+1TB nVIDIA GTX 1070 FHD 17.3i,110000.00,images/35ddb8107dac60.jpg
"https://www.ebay.ph/itm/MSI-PL62-QUAD-Core-i7-7th-Gen-4GB-1TB-nVIDIA-MX150-FHD-IPS-15-6in/122752798362?hash=item1c94a30e9a:g:XVQAAOSw9XhZ4GjV
",MSI PL62 QUAD Core i7 7th Gen 4GB 1TB nVIDIA MX150 FHD IPS 15.6in,41500.00,images/35ddb811592c20.jpg
"https://www.ebay.ph/itm/MSI-GE62-Apache-Pro-QUAD-i7-8GB-128SSD-1TB-nVIDIA-GTX-1050Ti-FHD-IPS-FCBK-15-6in/122752745263?hash=item1c94a23f2f:g:1M0AAOSwQ8JZ4FuQ
",MSI GE62 Apache Pro QUAD i7 8GB 128SSD+1TB nVIDIA GTX 1050Ti FHD IPS FCBK 15.6in,74000.00,images/35ddb8126d792a.jpg
"https://www.ebay.ph/itm/MSI-GP62-Leopard-Pro-QUAD-i7-16GB-128SSD-1TB-nVIDIA-GTX-1050Ti-FHD-FCBK-15-6in/122752762191?hash=item1c94a2814f:g:WsQAAOSwtxpZ4GLU
",MSI GP62 Leopard Pro QUAD i7 16GB 128SSD+1TB nVIDIA GTX 1050Ti FHD FCBK 15.6in,74000.00,images/35ddb81369b4e8.jpg
"http://www.ebay.ph/itm/Apple-Macbook-Pro-13-256gb-2016-Silver-MLUQ2-Brand-New-Agsbeagle/282281273674?hash=item41b946694a:g:KooAAOSwo4pYdqlu
","Apple Macbook Pro 13"" 256gb 2016 Silver MLUQ2 Brand New Agsbeagle ",72500.00,images/35ddb81428fd46.jpg
"https://www.ebay.ph/itm/MSI-GL62-Steel-Series-QUAD-i7-7th-Gen-8GB-128SSD-1TB-nVIDIA-GTX-1050-FHD-BK-15-6/122752765513?hash=item1c94a28e49:g:HskAAOSwmnFZ4GOi
",MSI GL62 Steel Series QUAD i7 7th Gen 8GB 128SSD+1TB nVIDIA GTX 1050 FHD BK 15.6,64000.00,images/35ddb81534e978.jpg
"https://www.ebay.ph/itm/used-macbook-pro-mid-2010-ram-samsung/252652937595?hash=item3ad349e17b:g:PvMAAOSwA3dYNvSE
",used macbook pro mid 2010 ram (samsung),599.00,images/35ddb8160dc6c8.jpg
"https://www.ebay.ph/itm/Mac-Book-Air-13-3-i5-64GB/182793997179?hash=item2a8f5f0b7b:g:Cs4AAOSwg9dZzHED
",Mac Book Air 13.3 i5 64GB,20800.00,images/35ddb81751ace4.jpg
"https://www.ebay.ph/itm/Original-Box-VOYO-i8-Plus-Octa-Core-3G-RAM-64G-ROM-Dual-4G-Android-1225970/332490001429?hash=item4d69f2cc15:g:1TIAAOSw9KhaNfDp
",Original Box VOYO i8 Plus Octa Core 3G RAM 64G ROM Dual 4G Android 1225970,14950.00,images/35ddb818528080.jpg
"https://www.ebay.ph/itm/CHUWI-Hi10-Pro-64GB-Intel-X5-Atom-Cherry-Trail-Z8350-Quad-Core-1153300/332490099406?hash=item4d69f44ace:g:AaQAAOSwWLBaNiZP
",CHUWI Hi10 Pro 64GB Intel X5 Atom Cherry Trail Z8350 Quad Core   1153300,13500.00,images/35ddb819e59fe0.jpg
"https://www.ebay.ph/itm/Original-Box-Chuwi-Hi12-Stylus-Intel-Z8350-Quad-Core-1-84GHz-12-Inch-1042065/332490098101?hash=item4d69f445b5:g:AS4AAOSw88xaNiVR
",Original Box Chuwi Hi12 Stylus Intel Z8350 Quad Core 1.84GHz 12 Inch  1042065,16900.00,images/35ddb81b9d8e36.jpg
"https://www.ebay.ph/itm/Jumper-EZbook-3-Plus-14-Inch-laptop-Windows-10-Intel-Core-1184767/332490164464?hash=item4d69f548f0:g:p5kAAOSwzppaNkN8
",Jumper EZbook 3 Plus 14 Inch laptop Windows 10 Intel Core   1184767,50000.00,images/35ddb81d34364a.jpg
"https://www.ebay.ph/itm/Original-Xiaomi-Mi-Notebook-Air-12-5-Inch-Windows-10-7th-Intel-Core-1157348/332490163098?hash=item4d69f5439a:g:xKUAAOSwLYBaNkLE
",Original Xiaomi Mi Notebook Air 12.5 Inch Windows 10 7th Intel Core   1157348,60000.00,images/35ddb81ec4ce10.jpg
"https://www.ebay.ph/itm/Xiaomi-Notebook-Pro-Win10-15-6-Inch-Intel-Core-i5-8250U-Quad-Core-1199406/332490155217?hash=item4d69f524d1:g:3pIAAOSwWv5aNj7U
",Xiaomi Notebook Pro Win10 15.6 Inch Intel Core i5-8250U Quad Core 1199406,75000.00,images/35ddb82018c0c6.jpg
"https://www.ebay.ph/itm/Xiaomi-Notebook-Pro-Win10-15-6-Inch-Intel-Core-i5-8250U-Quad-Core-1199406/332490155217?hash=item4d69f524d1:g:3pIAAOSwWv5aNj7U
",Xiaomi Notebook Pro Win10 15.6 Inch Intel Core i5-8250U Quad Core 1199406,75000.00,images/35ddb8216625d2.jpg
"https://www.ebay.ph/itm/Jumper-Ezpad-6S-Pro-Quad-Core-6G-RAM-64GB-ROM-64GB-SSD-1191700/332490116955?hash=item4d69f48f5b:g:LjUAAOSwc2FaNi40
",Jumper Ezpad 6S Pro Quad Core 6G RAM 64GB ROM+64GB SSD    1191700,18500.00,images/35ddb82273f24a.jpg
"http://www.ebay.ph/itm/Paypal-Latest-Apple-Macbook-Pro-13-256gb-2017-i5-Touchbar-New-Agsbeagle/282761797133?hash=item41d5ea9e0d:g:qGgAAOSwovNaJ3eP
","Paypal Latest Apple Macbook Pro 13"" 256gb 2017 i5 Touchbar New Agsbeagle",102900.00,images/35ddb8238f113e.jpg
"https://www.ebay.ph/itm/Original-Box-Cube-T8-Plus-Ultimate-4G-MTK8783-Octa-Core-8-Inch-1003942/332489990177?hash=item4d69f2a021:g:VCwAAOSw0W5aNenX
",Original Box Cube T8 Plus Ultimate 4G MTK8783 Octa Core 8 Inch 1003942,9995.00,images/35ddb824d001dc.jpg
"https://www.ebay.ph/itm/T-BAO-Tbook-X8S-Laptop-15-6-inch-N3450-1920-1080IPS-6G-64G-White-1220693/332490184772?hash=item4d69f59844:g:uZkAAOSwEaBaNkrX
",T-BAO Tbook X8S Laptop 15.6 inch N3450 1920*1080IPS 6G/64G White  1220693,20000.00,images/35ddb828ccd298.jpg
"https://www.ebay.ph/itm/Original-Box-Onda-V80-SE-32GB-Allwinner-A64-Cortex-A53-Quad-Core-1142893/332489997204?hash=item4d69f2bb94:g:LHEAAOSw1NFaNe3n
",Original Box Onda V80 SE 32GB Allwinner A64 Cortex A53 Quad Core  1142893,8500.00,images/35ddb82ab0c834.jpg
"https://www.ebay.ph/itm/Jumper-Ezpad-4S-Pro-Intel-Cherry-Trail-Z8350-1-84GHz-4G-RAM-1188319/332490107461?hash=item4d69f46a45:g:S5QAAOSwywRaNirG
",Jumper Ezpad 4S Pro Intel Cherry Trail Z8350 1.84GHz 4G RAM   1188319,12000.00,images/35ddb82c8ffeb0.jpg
"https://www.ebay.ph/itm/Binai-IBOOK-G14-Intel-Atom-x5-Z8350-1-44GHz-up-to-1-84GHz-1225668/332490179153?hash=item4d69f58251:g:EkUAAOSwSypaNkhc
",Binai IBOOK-G14 Intel Atom x5- Z8350 1.44GHz- up to 1.84GHz   1225668,14990.00,images/35ddb82df359de.jpg
"https://www.ebay.ph/itm/Xiaomi-Air-12-5-inch-Laptop-Notebook-M3-7Y30-4GB-128G-SSD-1185670/332490191951?hash=item4d69f5b44f:g:OcUAAOSwPAxaNk0Z
",Xiaomi Air 12.5 inch Laptop Notebook M3-7Y30 4GB/128G SSD   1185670,59500.00,images/35ddb82f3ff7cc.jpg
"https://www.ebay.ph/itm/Chuwi-SurBook-64GB-Intel-Apollo-Lake-Celeron-N3450-Quad-Core-1189955/332490100255?hash=item4d69f44e1f:g:AEoAAOSw3WxaNibz
",Chuwi SurBook 64GB Intel Apollo Lake Celeron N3450 Quad Core 1189955,33900.00,images/35ddb830a015fa.jpg
"https://www.ebay.ph/itm/Larger-view-Binai-Mini10-32GB-MTK6753-Octa-Core-10-1-Inch-1205358/332489981068?hash=item4d69f27c8c:g:FcsAAOSwBRFaNeVm
", Larger view Binai Mini10 32GB MTK6753 Octa Core 10.1 Inch  1205358,9986.00,images/35ddb831d8a11c.jpg
"https://www.ebay.ph/itm/Chuwi-Hi12-Stylus-Intel-Z8350-Quad-Core-1-84GHz-12-Inch-1044181/332490096240?hash=item4d69f43e70:g:KWsAAOSw0wRaNiPO
",Chuwi Hi12 Stylus Intel Z8350 Quad Core 1.84GHz 12 Inch  1044181,18000.00,images/35ddb832e29b6e.jpg
"https://www.ebay.ph/itm/Original-Box-PIPO-W1-Pro-64GB-Intel-Atom-X5-Z8350-Quad-Core-1105826/332490112263?hash=item4d69f47d07:g:aQYAAOSwn25aNivF
",Original Box PIPO W1 Pro 64GB Intel Atom X5 Z8350 Quad Core  1105826,16900.00,images/35ddb8344e1a7e.jpg
"https://www.ebay.ph/itm/Lenovo-XiaoXin-TB-8804F-Octa-Core-4G-RAM-64G-ROM-Android-7-1-OS-1239455/332490009489?hash=item4d69f2eb91:g:p9sAAOSwdJ9aNfRO
",Lenovo XiaoXin TB-8804F Octa Core 4G RAM 64G ROM Android 7.1 OS 1239455,17000.00,images/35ddb8356e614a.jpg
"https://www.ebay.ph/itm/Onda-Obook-10-Pro-64GB-Intel-Cherry-Trail-Z8700-Quad-Core-1116267/332490132734?hash=item4d69f4ccfe:g:0nYAAOSwYeRaNjWb
",Onda Obook 10 Pro 64GB Intel Cherry Trail Z8700 Quad Core   1116267,17500.00,images/35ddb836d4ea00.jpg
"https://www.ebay.ph/itm/Original-Box-VOYO-I8-Pro-Octa-Core-3G-RAM-64G-ROM-10-1-Inch-1225971/332489988780?hash=item4d69f29aac:g:BewAAOSwXrdaNeja
",Original Box VOYO I8 Pro Octa Core 3G RAM 64G ROM 10.1 Inch 1225971,10000.00,images/35ddb83806a0ea.jpg
"https://www.ebay.ph/itm/Original-Box-Chuwi-HI8-Pro-32GB-Intel-Z8350-Quad-Core-1-84GHz-1010313/332490103404?hash=item4d69f45a6c:g:bzYAAOSwjyhaNih8
",Original Box Chuwi HI8 Pro 32GB Intel Z8350 Quad Core 1.84GHz  1010313,8990.00,images/35ddb83934b792.jpg
"https://www.ebay.ph/itm/PIPO-W13-64GB-Bluetooth-4-0-Intel-Apollo-Lake-Celeron-N3450-Quad-Core-1207155/332490187980?hash=item4d69f5a4cc:g:2G4AAOSwWHBaNkxW
",PIPO W13 64GB Bluetooth 4.0 Intel Apollo Lake Celeron N3450 Quad Core 1207155,21000.00,images/35ddb83a5dcf2e.jpg
"https://www.ebay.ph/itm/Original-Box-Cube-KNote-128GB-Intel-Apollo-Lake-N3450-11-6-Inch-1229798/332490126754?hash=item4d69f4b5a2:g:ZnYAAOSwttVaNjL7
",Original Box Cube KNote 128GB Intel Apollo Lake N3450 11.6 Inch   1229798,24990.00,images/35ddb83bba0270.jpg
"https://www.ebay.ph/itm/CHUWI-12-3-Inch-Laptop-Windows10-Intel-Apollo-Lake-N3450-Quad-Core-1182149/332490161384?hash=item4d69f53ce8:g:Rg0AAOSwv~1aNkH3
",CHUWI 12.3 Inch Laptop Windows10 Intel Apollo Lake N3450 Quad Core 1182149,33000.00,images/35ddb83c92f55c.jpg
"https://www.ebay.ph/itm/Original-Box-PIPO-N7-32GB-MTK8163A-Cotex-A53-Quad-Core-7-Inch-1207156/332489978233?hash=item4d69f27179:g:jHsAAOSwEOpaNeSR
",Original Box PIPO N7 32GB MTK8163A Cotex A53 Quad Core 7 Inch 1207156,7850.00,images/35ddb83e05dbc0.jpg
"https://www.ebay.ph/itm/Binai-Mini96-MTK6735-Quad-Core-9-6-Inch-Android-6-0-Dual-4G-Phone-1119979/332489995917?hash=item4d69f2b68d:g:f1YAAOSwySlaNe0N
",Binai Mini96 MTK6735 Quad Core 9.6 Inch Android 6.0 Dual 4G Phone  1119979,9000.00,images/35ddb83fa62b64.jpg
"https://www.ebay.ph/itm/Original-Box-VOYO-Q101-MT6753-Octa-Core-10-1-Inch-Android-7-0-Dual-1215385/332490003491?hash=item4d69f2d423:g:VfAAAOSwUMxaNfHK
",Original Box VOYO Q101 MT6753 Octa Core 10.1 Inch Android 7.0 Dual 1215385,9000.00,images/35ddb840d7f674.jpg
"https://www.ebay.ph/itm/Original-Box-PIPO-W2S-32GB-Cherry-Trail-Z8350-Quad-Core-8-Inch-1084042/332490105519?hash=item4d69f462af:g:CS0AAOSwJtdaNin5
",Original Box PIPO W2S 32GB Cherry Trail Z8350 Quad Core 8 Inch 1084042,7950.00,images/35ddb8423c127c.jpg
"https://www.ebay.ph/itm/Teclast-TLP98-MT6582-2G-RAM-32GB-9-7-Inch-Android-4-4-Dual-3G-1155301/332490016951?hash=item4d69f308b7:g:1dIAAOSwa3BaNfjo
",Teclast TLP98 MT6582 2G RAM 32GB 9.7 Inch Android 4.4 Dual 3G   1155301,8950.00,images/35ddb843552556.jpg
"https://www.ebay.ph/itm/Original-Box-Jumper-EZpad-6-64GB-Intel-Z8350-Quad-Core-11-6-Inch-1119245/332490119667?hash=item4d69f499f3:g:W-sAAOSwEOpaNi~i
",Original Box Jumper EZpad 6 64GB Intel Z8350 Quad Core 11.6 Inch    1119245,13000.00,images/35ddb844851b4a.jpg
"https://www.ebay.ph/itm/Jumper-EZBOOK-3-PRO-13-3-Inch-Notebook-Windows-10-Intel-Apollo-Lake-1184679/332490160105?hash=item4d69f537e9:g:DwMAAOSwyXNaNkER
",Jumper EZBOOK 3 PRO 13.3 Inch Notebook Windows 10 Intel Apollo Lake  1184679,28000.00,images/35ddb845741874.jpg
"https://www.ebay.ph/itm/PIPO-P9-32GB-RK3288-Quad-Core-10-1-Inch-Android-5-1-1-Tablet-1100661/332490012889?hash=item4d69f2f8d9:g:OO4AAOSwiBJaNfaS
",PIPO P9 32GB RK3288 Quad Core 10.1 Inch Android 5.1.1 Tablet 1100661,15000.00,images/35ddb846bfb57c.jpg
"https://www.ebay.ph/itm/Jumper-EZbook-2-Ultrabook-14-1-Inch-Intel-Cherry-Trail-Z8350-1130419/332490167926?hash=item4d69f55676:g:OIUAAOSwh1paNkTm
",Jumper EZbook 2 Ultrabook 14.1 Inch Intel Cherry Trail Z8350       1130419,18000.00,images/35ddb848171ebc.jpg
